Analysis name
power_meter

Image files
measured_optical_power_vs_acquisition_duration;measured_optical_power_vs_power_instruction
02-26_633_measured_optical_power_vs_acquisition_duration.jpg;02-26_633_measured_optical_power_vs_power_instruction.jpg

File information
false
false

Context values
no_value
1

Reliability values
no_value
1

Result values
power_average;power_standard_deviation;power_maximum;power_minimum;power_deviation;power_stability
0.3153082191780821;0.25493036781832773;0.773;-0.004;246.42554578038457;-1.040312093628093

Result table values
power_instruction;633_power;633_error
0.0;0.0;0.0
1.0;8.0;0.8
5.0;42.0;4.2
10.0;85.0;8.5
20.0;168.0;16.8
30.0;252.0;25.2
40.0;333.0;33.3
50.0;417.0;41.7
60.0;498.0;49.8
70.0;575.0;57.5
80.0;650.0;65.0
90.0;724.0;72.4
100.0;773.0;77.3
time;measured_optical_power_error;measured_optical_power_average
0.0;-4.0E-4;-0.004
1.0;-3.0000000000000003E-4;-0.003
2.0;-3.0000000000000003E-4;-0.003
3.0;0.0011;0.011
4.0;0.0016;0.016
5.0;0.0016;0.016
6.0;0.0016;0.016
7.0;0.0;0.0
8.0;-0.0;-0.0
9.0;0.0;0.0
10.0;-0.0;-0.0
11.0;0.0;0.0
12.0;0.0;0.0
13.0;-0.0;-0.0
14.0;0.0;0.0
15.0;-0.0;-0.0
16.0;4.0E-4;0.004
17.0;8.0E-4;0.008
18.0;9.0E-4;0.009
19.0;8.0E-4;0.008
20.0;8.0E-4;0.008
21.0;8.0E-4;0.008
22.0;9.0E-4;0.009
23.0;9.0E-4;0.009
24.0;9.0E-4;0.009
25.0;0.0025000000000000005;0.025
26.0;0.004200000000000001;0.042
27.0;0.004200000000000001;0.042
28.0;0.004200000000000001;0.042
29.0;0.004200000000000001;0.042
30.0;0.004200000000000001;0.042
31.0;0.004200000000000001;0.042
32.0;0.004200000000000001;0.042
33.0;0.004200000000000001;0.042
34.0;0.0064;0.064
35.0;0.008400000000000001;0.084
36.0;0.0085;0.085
37.0;0.0085;0.085
38.0;0.008400000000000001;0.084
39.0;0.008400000000000001;0.084
40.0;0.008400000000000001;0.084
41.0;0.0085;0.085
42.0;0.008400000000000001;0.084
43.0;0.0085;0.085
44.0;0.013500000000000002;0.135
45.0;0.016700000000000003;0.167
46.0;0.016800000000000002;0.168
47.0;0.016800000000000002;0.168
48.0;0.016800000000000002;0.168
49.0;0.016900000000000002;0.169
50.0;0.016900000000000002;0.169
51.0;0.016800000000000002;0.168
52.0;0.016800000000000002;0.168
53.0;0.016800000000000002;0.168
54.0;0.016800000000000002;0.168
55.0;0.016800000000000002;0.168
56.0;0.016900000000000002;0.169
57.0;0.016900000000000002;0.169
58.0;0.016700000000000003;0.167
59.0;0.022000000000000002;0.22
60.0;0.0251;0.251
61.0;0.0251;0.251
62.0;0.0252;0.252
63.0;0.025300000000000003;0.253
64.0;0.0252;0.252
65.0;0.025;0.25
66.0;0.0251;0.251
67.0;0.0252;0.252
68.0;0.0251;0.251
69.0;0.025300000000000003;0.253
70.0;0.025300000000000003;0.253
71.0;0.0251;0.251
72.0;0.0252;0.252
73.0;0.0252;0.252
74.0;0.0251;0.251
75.0;0.025300000000000003;0.253
76.0;0.025300000000000003;0.253
77.0;0.028499999999999998;0.285
78.0;0.0333;0.333
79.0;0.0335;0.335
80.0;0.0335;0.335
81.0;0.0333;0.333
82.0;0.033600000000000005;0.336
83.0;0.033600000000000005;0.336
84.0;0.0333;0.333
85.0;0.033400000000000006;0.334
86.0;0.033400000000000006;0.334
87.0;0.0333;0.333
88.0;0.033600000000000005;0.336
89.0;0.0337;0.337
90.0;0.039900000000000005;0.399
91.0;0.0416;0.416
92.0;0.0417;0.417
93.0;0.0417;0.417
94.0;0.0414;0.414
95.0;0.041800000000000004;0.418
96.0;0.0419;0.419
97.0;0.0417;0.417
98.0;0.041800000000000004;0.418
99.0;0.04680000000000001;0.468
100.0;0.049600000000000005;0.496
101.0;0.0499;0.499
102.0;0.05;0.5
103.0;0.049800000000000004;0.498
104.0;0.0497;0.497
105.0;0.049800000000000004;0.498
106.0;0.0499;0.499
107.0;0.049800000000000004;0.498
108.0;0.050100000000000006;0.501
109.0;0.0504;0.504
110.0;0.057499999999999996;0.575
111.0;0.0577;0.577
112.0;0.0577;0.577
113.0;0.057499999999999996;0.575
114.0;0.0578;0.578
115.0;0.0579;0.579
116.0;0.0578;0.578
117.0;0.0576;0.576
118.0;0.0577;0.577
119.0;0.0577;0.577
120.0;0.0589;0.589
121.0;0.0655;0.655
122.0;0.0655;0.655
123.0;0.065;0.65
124.0;0.06520000000000001;0.652
125.0;0.06520000000000001;0.652
126.0;0.065;0.65
127.0;0.06530000000000001;0.653
128.0;0.0656;0.656
129.0;0.0707;0.707
130.0;0.0723;0.723
131.0;0.0724;0.724
132.0;0.0724;0.724
133.0;0.0721;0.721
134.0;0.0727;0.727
135.0;0.0728;0.728
136.0;0.0724;0.724
137.0;0.0728;0.728
138.0;0.07690000000000001;0.769
139.0;0.0766;0.766
140.0;0.0771;0.771
141.0;0.07730000000000001;0.773
142.0;0.07730000000000001;0.773
143.0;0.07680000000000001;0.768
144.0;0.07690000000000001;0.769
145.0;0.07700000000000001;0.77
