Analysis name
power_meter

Image files
measured_optical_power_vs_acquisition_duration;measured_optical_power_vs_power_instruction
power_meter_2025_09_16_488_measured_optical_power_vs_acquisition_duration.jpg;power_meter_2025_09_16_488_measured_optical_power_vs_power_instruction.jpg

File information
false
false

Context values
no_value
1

Reliability values
no_value
1

Result values
power_average;power_standard_deviation;power_maximum;power_minimum;power_deviation;power_stability
0.08289361702127661;0.07959131126296692;0.224;-0.003;273.8449691991786;-2.714932126696845

Result table values
power_instruction;488_power;488_error
0.0;-0.0;-0.0
1.0;2.0;0.2
5.0;13.0;1.3
10.0;26.0;2.6
20.0;52.0;5.2
30.0;77.0;7.7
40.0;101.0;10.1
50.0;126.0;12.6
60.0;148.0;14.8
70.0;172.0;17.2
80.0;194.0;19.4
90.0;213.0;21.3
100.0;223.0;22.3
time;measured_optical_power_error;measured_optical_power_average
0.0;-2.0E-4;-0.002
1.0;-3.0000000000000003E-4;-0.003
2.0;-3.0000000000000003E-4;-0.003
3.0;-1.0E-4;-0.001
4.0;2.0E-4;0.002
5.0;2.0E-4;0.002
6.0;2.0E-4;0.002
7.0;2.0E-4;0.002
8.0;2.0E-4;0.002
9.0;2.0E-4;0.002
10.0;3.0000000000000003E-4;0.003
11.0;3.0000000000000003E-4;0.003
12.0;3.0000000000000003E-4;0.003
13.0;2.0E-4;0.002
14.0;2.0E-4;0.002
15.0;3.0000000000000003E-4;0.003
16.0;-0.0;-0.0
17.0;-0.0;-0.0
18.0;-0.0;-0.0
19.0;-1.0E-4;-0.001
20.0;-0.0;-0.0
21.0;-0.0;-0.0
22.0;1.0E-4;0.001
23.0;2.0E-4;0.002
24.0;2.0E-4;0.002
25.0;3.0000000000000003E-4;0.003
26.0;2.0E-4;0.002
27.0;2.0E-4;0.002
28.0;2.0E-4;0.002
29.0;2.0E-4;0.002
30.0;2.0E-4;0.002
31.0;2.0E-4;0.002
32.0;2.0E-4;0.002
33.0;2.0E-4;0.002
34.0;3.0000000000000003E-4;0.003
35.0;2.0E-4;0.002
36.0;2.0E-4;0.002
37.0;2.0E-4;0.002
38.0;2.0E-4;0.002
39.0;2.0E-4;0.002
40.0;2.0E-4;0.002
41.0;2.0E-4;0.002
42.0;0.0012000000000000001;0.012
43.0;0.0013;0.013
44.0;0.0013;0.013
45.0;0.0013;0.013
46.0;0.0013;0.013
47.0;0.0013;0.013
48.0;0.0013;0.013
49.0;0.0013;0.013
50.0;0.0013;0.013
51.0;0.0022;0.022
52.0;0.0026;0.026
53.0;0.0026;0.026
54.0;0.0026;0.026
55.0;0.0026;0.026
56.0;0.0026;0.026
57.0;0.0026;0.026
58.0;0.0026;0.026
59.0;0.0026;0.026
60.0;0.0026;0.026
61.0;0.0051;0.051
62.0;0.0051;0.051
63.0;0.0051;0.051
64.0;0.0052;0.052
65.0;0.0052;0.052
66.0;0.0052;0.052
67.0;0.0052;0.052
68.0;0.0051;0.051
69.0;0.0051;0.051
70.0;0.0076;0.076
71.0;0.0076;0.076
72.0;0.0077;0.077
73.0;0.0077;0.077
74.0;0.0077;0.077
75.0;0.0076;0.076
76.0;0.0077;0.077
77.0;0.0076;0.076
78.0;0.0076;0.076
79.0;0.0079;0.079
80.0;0.0102;0.102
81.0;0.0102;0.102
82.0;0.0102;0.102
83.0;0.0102;0.102
84.0;0.010100000000000001;0.101
85.0;0.010100000000000001;0.101
86.0;0.0102;0.102
87.0;0.0102;0.102
88.0;0.0102;0.102
89.0;0.011700000000000002;0.117
90.0;0.0126;0.126
91.0;0.0125;0.125
92.0;0.0126;0.126
93.0;0.0126;0.126
94.0;0.0126;0.126
95.0;0.0126;0.126
96.0;0.0126;0.126
97.0;0.0125;0.125
98.0;0.0125;0.125
99.0;0.0126;0.126
100.0;0.0128;0.128
101.0;0.0149;0.149
102.0;0.015;0.15
103.0;0.015;0.15
104.0;0.0148;0.148
105.0;0.0149;0.149
106.0;0.0149;0.149
107.0;0.0149;0.149
108.0;0.015;0.15
109.0;0.016;0.16
110.0;0.0172;0.172
111.0;0.0172;0.172
112.0;0.0172;0.172
113.0;0.0173;0.173
114.0;0.0172;0.172
115.0;0.0173;0.173
116.0;0.018;0.18
117.0;0.0193;0.193
118.0;0.0194;0.194
119.0;0.0194;0.194
120.0;0.0194;0.194
121.0;0.0194;0.194
122.0;0.0194;0.194
123.0;0.0194;0.194
124.0;0.019600000000000003;0.196
125.0;0.021400000000000002;0.214
126.0;0.021400000000000002;0.214
127.0;0.0213;0.213
128.0;0.021400000000000002;0.214
129.0;0.021400000000000002;0.214
130.0;0.0211;0.211
131.0;0.0213;0.213
132.0;0.0213;0.213
133.0;0.022000000000000002;0.22
134.0;0.022400000000000003;0.224
135.0;0.022400000000000003;0.224
136.0;0.0223;0.223
137.0;0.0222;0.222
138.0;0.0223;0.223
139.0;0.0223;0.223
140.0;0.0223;0.223
